entry_id,hospital_name,hospital_lat,hospital_lng,speciality,general_beds,icu_beds,ventilators,ambulance_type_needed,symptom,severity,traffic_level,waiting_time_min
1802,Tata Memorial Hospital,19.079516635719525,72.82986736537582,Trauma,35,39,3,Cardiac,fracture,moderate,High,72
1803,Lilavati Hospital,18.93244354161518,72.79650990413181,Neurology,52,25,4,ALS,fracture,moderate,Moderate,94
1804,Hinduja Hospital Mahim,19.124418847733054,72.94675816120473,Gynecology,126,10,6,Cardiac,high blood pressure,moderate,Moderate,115
1805,Global Hospital Parel,18.89004353155729,72.75078240518515,Cardiology,104,6,17,ALS,dizziness,mild,Low,18
1806,Holy Spirit Hospital,19.117939551195462,72.88978912390047,Pediatrics,2,30,6,BLS,breathing difficulty,severe,High,61
1807,SRV Hospital Goregaon,19.119090220005965,72.97768210967301,Neurology,59,10,18,ICU,fracture,moderate,Moderate,112
1808,CritiCare Hospital,19.28562187133727,72.85389846711298,Burns,22,13,16,ALS,headache,mild,Moderate,93
1809,SevenHills Hospital,19.19035826079088,72.76917734408106,Trauma,63,26,2,ICU,fracture,moderate,Low,84
1810,Global Hospital Parel,19.28319669252462,72.77158136850528,Cardiology,135,19,9,ICU,burn injury,moderate,High,85
1811,Nair Hospital,19.120369915899698,72.85731707331321,Orthopedics,56,10,20,ICU,burn injury,moderate,High,43
1812,Jaslok Hospital,19.05599574154399,72.9591958453625,Orthopedics,11,23,11,Cardiac,fracture,moderate,Low,99
1813,Kokilaben Dhirubhai Ambani Hospital,18.93157508454371,72.86003301144662,Neurology,140,28,1,ALS,dizziness,mild,Low,59
1814,Rajawadi Hospital,19.092171106054213,72.93536059172932,Burns,13,10,3,ICU,vomiting,moderate,High,83
1815,Terna Hospital,19.1074293516219,72.91112350110174,Orthopedics,29,0,9,BLS,bleeding,severe,Low,70
1816,Bhaktivedanta Hospital,19.214711685660273,72.92881040875403,Gynecology,42,36,16,BLS,dizziness,mild,Moderate,9
1817,Kokilaben Dhirubhai Ambani Hospital,19.150807532287324,72.9301148261293,Cardiology,7,23,16,BLS,fever,mild,Moderate,116
1818,Holy Spirit Hospital,19.222723202337644,72.9062189754236,Orthopedics,128,20,5,BLS,headache,mild,High,109
1819,Nanavati Max Hospital,19.11897737473314,72.92305944869587,Neurology,104,6,9,BLS,high blood pressure,moderate,Moderate,99
1820,SevenHills Hospital,19.092048073396313,72.93195127186091,Trauma,89,26,11,Cardiac,burn injury,moderate,Moderate,83
1821,Bombay Hospital,19.09825160386964,72.83213346456863,Cardiology,141,25,15,ALS,headache,mild,Low,80
1822,Saifee Hospital,19.250294140473684,72.97480647958905,Cardiology,100,42,11,ALS,fracture,moderate,Low,75
1823,Dr. LH Hiranandani Hospital,19.189766087587078,72.8059241574867,Orthopedics,52,1,10,ICU,headache,mild,Moderate,113
1824,Nair Hospital,19.154066986099046,72.91804957322937,Pulmonology,40,21,3,ICU,chest pain,severe,Low,58
1825,Breach Candy Hospital,19.194613667112918,72.92144254157078,Orthopedics,125,38,10,ICU,dizziness,mild,Moderate,120
1826,CritiCare Hospital,19.036548378277327,72.95575527525308,Pulmonology,69,20,9,ICU,burn injury,moderate,Moderate,54
1827,SevenHills Hospital,18.883315267877432,72.95507666405008,Orthopedics,104,47,6,BLS,headache,mild,Moderate,25
1828,CritiCare Hospital,18.921206623636714,72.773970193554,Neurology,13,5,1,BLS,fracture,moderate,High,108
1829,Sion Hospital,18.90774807911447,72.9021438570365,Pediatrics,107,27,19,Cardiac,vomiting,moderate,Moderate,21
1830,Terna Hospital,19.03070145803508,72.7548009842036,Neurology,49,44,4,Cardiac,chest pain,severe,Moderate,106
1831,Tata Memorial Hospital,19.07852519010109,72.81998376927622,Trauma,74,7,16,ALS,high blood pressure,moderate,High,90
1832,Hiranandani Hospital Powai,18.939885048213533,72.92854330645979,General Medicine,17,27,13,ALS,chest pain,severe,Low,118
1833,Reliance Hospital,18.894713314853487,72.89274653058594,Burns,41,10,16,ALS,breathing difficulty,severe,High,11
1834,Cooper Hospital,19.157630149048575,72.89249211769646,Neurology,135,45,10,ICU,dizziness,mild,High,70
1835,SRV Hospital Goregaon,19.257468850155515,72.94174709570548,Pulmonology,96,46,0,BLS,dizziness,mild,High,8
1836,Nanavati Max Hospital,18.880831483500412,72.88464896769604,Trauma,126,8,8,BLS,dizziness,mild,High,108
1837,Shushrusha Hospital,18.9870151982746,72.90484286745935,Trauma,38,39,13,ALS,burn injury,moderate,Low,84
1838,SRV Hospital Goregaon,19.15243861922118,72.7710076904803,General Medicine,64,27,4,ICU,fracture,moderate,High,7
1839,Reliance Hospital,19.292728045651682,72.84694655997906,Trauma,60,46,3,ALS,high blood pressure,moderate,Moderate,65
1840,Sion Hospital,19.110009876973482,72.82947410081167,Burns,105,26,16,ALS,burn injury,moderate,High,15
1841,Shushrusha Hospital,19.09528162927216,72.96611497749102,Pediatrics,82,47,6,ALS,headache,mild,Moderate,29
1842,Nanavati Max Hospital,18.971855636554498,72.93766224555714,Neurology,112,3,9,BLS,unconscious,severe,High,94
1843,Lilavati Hospital,19.007378783684608,72.92317716831667,Trauma,121,43,19,BLS,unconscious,severe,High,66
1844,Nair Hospital,19.10847966150024,72.88713059055952,General Medicine,145,7,5,ALS,breathing difficulty,severe,Moderate,28
1845,Shushrusha Hospital,19.287344145421503,72.91042495750699,Gynecology,29,23,18,ALS,chest pain,severe,Moderate,98
1846,Wockhardt Hospital Mumbai Central,19.021444458130134,72.8827351091116,General Medicine,134,49,7,ICU,vomiting,moderate,Low,71
1847,Hinduja Hospital Mahim,19.091325138812664,72.84117857330301,Pulmonology,27,12,2,BLS,fracture,moderate,High,43
1848,Reliance Hospital,19.049610566894046,72.9591070477531,Neurology,10,48,1,BLS,burn injury,moderate,Moderate,105
1849,CritiCare Hospital,18.945659058623065,72.85248736760047,Orthopedics,64,19,3,ICU,burn injury,moderate,Low,44
1850,Rajawadi Hospital,19.02295601219821,72.95602002611055,General Medicine,73,47,10,BLS,chest pain,severe,Low,70
1851,Bombay Hospital,18.918960893664682,72.85286929779228,Burns,101,44,10,BLS,high blood pressure,moderate,Moderate,120
1852,Terna Hospital,18.90883855347252,72.93988678990438,Pediatrics,136,50,19,ICU,dizziness,mild,Low,118
1853,Saifee Hospital,19.1390710199113,72.83468075823637,Pediatrics,125,41,18,BLS,breathing difficulty,severe,Low,7
1854,Saifee Hospital,18.990568313907815,72.85137658655862,Gynecology,42,0,12,ICU,chest pain,severe,Low,104
1855,Bhaktivedanta Hospital,19.227366861958494,72.7804025845615,Pediatrics,109,1,4,ALS,fracture,moderate,High,82
1856,Fortis Hospital Mulund,19.15489068840126,72.77312308965853,Pulmonology,144,38,1,ALS,unconscious,severe,Low,40
1857,Breach Candy Hospital,19.112250145028124,72.76766504481915,Cardiology,93,13,4,ALS,bleeding,severe,High,88
1858,Terna Hospital,18.91884041291464,72.96943475359745,General Medicine,51,14,16,BLS,fracture,moderate,Low,118
1859,Tata Memorial Hospital,19.01905551141347,72.80421167844082,Burns,109,30,6,ALS,unconscious,severe,Moderate,48
1860,Holy Spirit Hospital,18.990691265878528,72.91343823104452,General Medicine,138,3,6,ICU,dizziness,mild,High,52
1861,Hiranandani Hospital Powai,19.212364593383835,72.86621391646783,Cardiology,113,24,17,Cardiac,fracture,moderate,High,43
1862,CritiCare Hospital,18.914390796402362,72.8098709278296,Trauma,112,31,19,ICU,vomiting,moderate,Moderate,61
1863,Tata Memorial Hospital,19.123557423834647,72.95858722802366,Burns,96,10,16,BLS,breathing difficulty,severe,High,97
1864,Sushrut Hospital,18.896368411507822,72.95304590493264,Orthopedics,123,12,0,ICU,unconscious,severe,Moderate,71
1865,Hiranandani Hospital Powai,19.01401147644252,72.94729892766175,Gynecology,89,30,0,ALS,bleeding,severe,Moderate,95
1866,Saifee Hospital,19.061259307285813,72.80308006260087,Gynecology,46,10,13,Cardiac,high blood pressure,moderate,Low,112
1867,Bombay Hospital,19.084905615678824,72.97271805179356,Neurology,78,40,12,BLS,high blood pressure,moderate,High,46
1868,KEM Hospital,18.981511559447803,72.80771791881669,Gynecology,129,8,19,ICU,high blood pressure,moderate,High,101
1869,Jaslok Hospital,19.199349913594336,72.82709530843303,Cardiology,93,11,8,BLS,burn injury,moderate,Low,113
1870,Bhaktivedanta Hospital,19.117674207282477,72.96585640444442,Pediatrics,32,8,17,BLS,fracture,moderate,Low,41
1871,Shivaji Park Hospital,19.060766147322884,72.97664462520311,General Medicine,114,14,4,ALS,vomiting,moderate,Low,30
1872,KEM Hospital,19.020175592031794,72.92058952799228,Orthopedics,123,37,2,Cardiac,burn injury,moderate,Low,8
1873,KEM Hospital,19.239481072160327,72.87648982531003,Orthopedics,34,20,9,Cardiac,dizziness,mild,Low,38
1874,Reliance Hospital,19.059101891115624,72.76252213426157,Pulmonology,9,39,7,ALS,unconscious,severe,Low,32
1875,Hiranandani Hospital Powai,19.136487676928486,72.81934369479144,Pediatrics,147,23,11,ALS,burn injury,moderate,High,23
1876,Lilavati Hospital,19.08926649855983,72.88499029348819,Pulmonology,92,31,14,ICU,dizziness,mild,Moderate,79
1877,Holy Spirit Hospital,19.289474786369617,72.92876952874613,Pulmonology,47,35,2,ALS,unconscious,severe,Low,105
1878,Breach Candy Hospital,19.06688121941836,72.97988453158642,Burns,60,24,18,BLS,high blood pressure,moderate,Moderate,11
1879,SevenHills Hospital,19.04239382255337,72.86045985453514,General Medicine,21,2,15,ICU,vomiting,moderate,Moderate,45
1880,Bhaktivedanta Hospital,19.273321869448374,72.82425554854059,Orthopedics,60,35,8,Cardiac,vomiting,moderate,High,50
1881,Nair Hospital,19.25357986517618,72.86811901781847,Trauma,3,6,12,BLS,unconscious,severe,High,72
1882,Jaslok Hospital,19.263600341327457,72.94445219209591,Gynecology,114,17,8,BLS,burn injury,moderate,Moderate,49
1883,Saifee Hospital,19.170481056684434,72.8558729773431,Cardiology,143,16,14,ALS,unconscious,severe,Low,17
1884,KEM Hospital,19.093043572305454,72.77477360224705,Cardiology,118,20,2,ICU,dizziness,mild,High,110
1885,SRV Hospital Goregaon,19.178923707702765,72.79855989740155,Neurology,31,28,15,ICU,vomiting,moderate,Moderate,48
1886,Reliance Hospital,19.101961829793154,72.85008008900449,Pediatrics,92,19,1,ICU,chest pain,severe,High,7
1887,Wockhardt Hospital Mumbai Central,18.90382589577174,72.80956342683456,Cardiology,106,31,7,ICU,breathing difficulty,severe,Moderate,82
1888,Sion Hospital,19.023734940532062,72.85882175420885,Cardiology,132,6,5,Cardiac,high blood pressure,moderate,Moderate,10
1889,Kokilaben Dhirubhai Ambani Hospital,19.20591269680425,72.84975439413464,Pediatrics,2,28,8,BLS,high blood pressure,moderate,High,62
1890,Tata Memorial Hospital,19.015039115020496,72.82095501519255,General Medicine,60,1,3,BLS,unconscious,severe,Low,88
1891,Fortis Hospital Mulund,19.268150907023195,72.88650808986489,Burns,111,48,7,Cardiac,burn injury,moderate,Low,11
1892,Hinduja Hospital Mahim,19.045832320933517,72.78180849160019,Burns,89,22,12,BLS,chest pain,severe,Low,72
1893,Nair Hospital,19.230354175130916,72.89167540758802,Pediatrics,91,8,14,ICU,burn injury,moderate,High,87
1894,Reliance Hospital,19.14090056779544,72.92424444689492,Gynecology,101,30,0,Cardiac,high blood pressure,moderate,Low,84
1895,KEM Hospital,18.89041486596803,72.9227146692465,Trauma,3,43,10,BLS,headache,mild,High,76
1896,Hiranandani Hospital Powai,19.175215815780177,72.9861450293069,Orthopedics,22,26,10,Cardiac,headache,mild,High,77
1897,Sushrut Hospital,19.086486696285025,72.8778027415528,General Medicine,62,38,9,ALS,dizziness,mild,Moderate,5
1898,Shivaji Park Hospital,18.997265860749255,72.90984017605952,General Medicine,12,38,15,Cardiac,bleeding,severe,Moderate,94
1899,Rajawadi Hospital,19.059332993816618,72.9804643537498,Burns,17,1,4,ICU,high blood pressure,moderate,High,60
1900,Global Hospital Parel,19.108787641887112,72.79173537175092,Pediatrics,107,42,15,ICU,vomiting,moderate,Moderate,113
1901,Shushrusha Hospital,18.98034294935985,72.80007778783693,Pediatrics,140,24,20,ICU,burn injury,moderate,High,115
1902,Kokilaben Dhirubhai Ambani Hospital,19.27177794774162,72.88074254454953,Pulmonology,14,5,20,ALS,headache,mild,High,64
1903,Wockhardt Hospital Mumbai Central,19.282440281873882,72.92060644951005,Pediatrics,19,37,14,ICU,chest pain,severe,Low,66
1904,Saifee Hospital,19.104714042480673,72.86519997188562,Pulmonology,141,41,0,ICU,vomiting,moderate,Low,64
1905,Reliance Hospital,19.242645797598044,72.87522492767548,Cardiology,135,13,1,ICU,dizziness,mild,Moderate,58
1906,SRV Hospital Goregaon,19.16136240666736,72.9063467080437,Pediatrics,66,4,5,ICU,breathing difficulty,severe,Low,99
1907,Sushrut Hospital,19.14978768535126,72.8254273685385,Gynecology,90,32,19,ICU,fever,mild,High,59
1908,Saifee Hospital,18.928471933378763,72.89929638021407,Neurology,88,16,7,Cardiac,vomiting,moderate,High,80
1909,Bhaktivedanta Hospital,19.053192292265816,72.84102838597627,Trauma,122,24,2,ICU,dizziness,mild,High,95
1910,CritiCare Hospital,19.250709751806067,72.91980699383745,Gynecology,92,49,1,Cardiac,fracture,moderate,Low,59
1911,Terna Hospital,18.97268046515224,72.76694728125503,Gynecology,138,17,17,ICU,fever,mild,Low,7
1912,Saifee Hospital,18.896916315623763,72.9234041875437,Orthopedics,32,6,2,ALS,high blood pressure,moderate,Low,33
1913,Shivaji Park Hospital,18.95327809815836,72.87967934727293,Cardiology,144,2,19,BLS,vomiting,moderate,Low,33
1914,Nanavati Max Hospital,19.181693118138025,72.9479756068951,Trauma,70,8,7,BLS,bleeding,severe,Low,33
1915,Dr. LH Hiranandani Hospital,19.03978601723486,72.88501289159623,Pulmonology,52,37,0,Cardiac,chest pain,severe,Low,89
1916,Terna Hospital,19.005048102118153,72.81797232631511,Trauma,96,31,16,ALS,bleeding,severe,High,44
1917,Nanavati Max Hospital,19.209780126635525,72.84652127011596,Gynecology,11,34,6,BLS,vomiting,moderate,Moderate,89
1918,Hinduja Hospital Mahim,19.269508416143257,72.89478470902583,Trauma,39,32,19,ICU,dizziness,mild,High,30
1919,Hinduja Hospital Mahim,19.16495937017138,72.97672252520171,Pulmonology,26,35,12,ICU,breathing difficulty,severe,Low,115
1920,Lilavati Hospital,19.067250312771982,72.92057010498664,Gynecology,64,18,4,ALS,burn injury,moderate,Moderate,43
1921,CritiCare Hospital,19.15354754391369,72.85416257490438,Pulmonology,60,34,1,BLS,unconscious,severe,High,104
1922,Hiranandani Hospital Powai,19.196782984080695,72.82138657014872,Trauma,139,23,17,Cardiac,vomiting,moderate,Low,40
1923,KEM Hospital,19.15575829124761,72.8487867626678,Neurology,97,19,1,ALS,vomiting,moderate,High,113
1924,Wockhardt Hospital Mumbai Central,18.92542839073893,72.79090302024917,Gynecology,80,0,17,BLS,breathing difficulty,severe,Low,34
1925,SL Raheja Hospital,18.90307764274597,72.78863574995879,Burns,144,28,2,ICU,vomiting,moderate,Moderate,67
1926,Lilavati Hospital,18.944347936357936,72.82331401890704,Pediatrics,60,29,15,ALS,vomiting,moderate,Moderate,103
1927,Rajawadi Hospital,18.910045359646972,72.87496821996669,Cardiology,130,25,9,Cardiac,high blood pressure,moderate,Low,46
1928,SL Raheja Hospital,19.103954523571897,72.87404389941398,Burns,95,15,12,ICU,headache,mild,Moderate,42
1929,Hiranandani Hospital Powai,18.988429262548724,72.78890118275724,Pulmonology,90,7,12,ALS,high blood pressure,moderate,High,46
1930,Rajawadi Hospital,19.17720166402931,72.7988184606776,Trauma,60,1,3,Cardiac,fracture,moderate,Low,76
1931,Sion Hospital,18.977399908992577,72.91109604660548,Neurology,2,4,19,ICU,high blood pressure,moderate,Moderate,68
1932,Reliance Hospital,19.22469623896651,72.90612920838184,Burns,144,24,6,BLS,fever,mild,High,10
1933,Shushrusha Hospital,19.126119577806147,72.81571650214455,Trauma,109,36,12,ALS,fever,mild,Low,32
1934,Tata Memorial Hospital,19.268720172964475,72.88046592041452,Cardiology,135,44,11,BLS,breathing difficulty,severe,Low,6
1935,Lilavati Hospital,19.172802667035192,72.9212430720431,General Medicine,136,38,16,ICU,burn injury,moderate,Low,55
1936,Breach Candy Hospital,19.130025391656297,72.93465790668245,Pediatrics,136,31,9,ICU,high blood pressure,moderate,Moderate,42
1937,Bhaktivedanta Hospital,19.214452263476854,72.78689117290195,Neurology,143,28,12,ICU,unconscious,severe,Moderate,76
1938,SRV Hospital Goregaon,19.19282105814185,72.92817682335759,Pediatrics,150,10,13,Cardiac,chest pain,severe,Moderate,51
1939,Breach Candy Hospital,19.197980334803486,72.93483815404811,Cardiology,92,42,9,BLS,bleeding,severe,Moderate,87
1940,Global Hospital Parel,19.12262280835595,72.8926511384077,General Medicine,101,22,6,ALS,chest pain,severe,Low,91
1941,Saifee Hospital,19.267971113789702,72.79598905486087,Pediatrics,107,30,10,ALS,burn injury,moderate,Low,99
1942,Saifee Hospital,18.972325162130854,72.93996353998273,Neurology,140,49,14,ICU,headache,mild,Moderate,109
1943,Hiranandani Hospital Powai,19.01851499745588,72.7733149968376,Orthopedics,1,26,8,Cardiac,dizziness,mild,Low,90
1944,Shivaji Park Hospital,19.25223110724866,72.80474346774037,Neurology,127,16,14,BLS,high blood pressure,moderate,Low,103
1945,Lilavati Hospital,19.15828457081413,72.78514608991888,Trauma,53,13,15,BLS,chest pain,severe,Moderate,27
1946,SevenHills Hospital,18.904978081607993,72.79828701456799,Cardiology,65,21,5,ICU,high blood pressure,moderate,Moderate,61
1947,Hiranandani Hospital Powai,18.95813600134255,72.88667552603258,Pediatrics,44,46,20,Cardiac,chest pain,severe,High,24
1948,Nanavati Max Hospital,19.08266113030053,72.93393338014968,Pediatrics,22,4,20,BLS,bleeding,severe,High,118
1949,Global Hospital Parel,19.148823511815472,72.86345163475875,Pulmonology,59,3,0,ALS,bleeding,severe,Moderate,110
1950,Sushrut Hospital,19.220656128430527,72.91391498556797,Trauma,112,27,19,ALS,dizziness,mild,High,49
1951,Holy Spirit Hospital,18.897595959158238,72.93054301481891,Burns,55,18,16,ALS,unconscious,severe,Moderate,19
1952,Terna Hospital,18.901826287933698,72.79337061039169,Pulmonology,43,38,13,ICU,breathing difficulty,severe,Moderate,57
1953,Jaslok Hospital,19.192685323701173,72.89121143818586,Trauma,67,43,3,Cardiac,unconscious,severe,Moderate,36
1954,Global Hospital Parel,19.187674899060966,72.88273589611777,Cardiology,57,47,12,BLS,burn injury,moderate,Moderate,80
1955,Saifee Hospital,18.982735177044574,72.94835520111252,Cardiology,77,46,16,Cardiac,breathing difficulty,severe,High,100
1956,Tata Memorial Hospital,19.025701594901914,72.90640096192065,Pulmonology,119,20,3,BLS,chest pain,severe,Moderate,31
1957,Global Hospital Parel,19.227048772749047,72.8676089636806,Burns,98,27,17,ALS,unconscious,severe,High,61
1958,Jaslok Hospital,19.10536938058606,72.83203895799448,Pulmonology,2,27,2,ICU,breathing difficulty,severe,Low,43
1959,Hiranandani Hospital Powai,18.939505669767453,72.82952512231856,Gynecology,106,13,10,ICU,fracture,moderate,Moderate,116
1960,Terna Hospital,18.97595135702088,72.78206218087102,Orthopedics,21,40,8,ICU,dizziness,mild,Moderate,20
1961,Dr. LH Hiranandani Hospital,18.944899524862997,72.84484386122637,Neurology,149,32,6,ALS,dizziness,mild,Moderate,70
1962,Breach Candy Hospital,19.186215552409177,72.93744848075477,Neurology,135,49,5,ICU,vomiting,moderate,Moderate,8
1963,Fortis Hospital Mulund,19.019255725729522,72.950749038424,Orthopedics,90,38,6,ICU,bleeding,severe,Low,79
1964,Hinduja Hospital Mahim,19.044188051063927,72.94270154869739,Gynecology,39,22,8,Cardiac,dizziness,mild,High,97
1965,Holy Spirit Hospital,19.219378455457075,72.9105875368206,Pulmonology,130,33,0,BLS,breathing difficulty,severe,Moderate,106
